,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,hardship_amount,hardship_length,hardship_dpd,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,settlement_amount,settlement_percentage,settlement_term,text_length,word_count,sentence_count,avg_word_length,sentiment_score,sentiment_confidence,financial_keyword_count,positive_word_count,negative_word_count,sentiment_balance,has_positive_words,has_negative_words,has_financial_terms,target
sec_app_collections_12_mths_ex_med,0.03604075766456084,,0.002029228858527967,0.00202960721758361,0.0020399363169006676,0.02284858967462415,0.003686130792395817,-0.012961479650521635,0.037418348192990884,0.003547291346045467,0.001368780511492832,0.0013685028676081589,-0.007102391843968216,-0.0029102600525315863,0.003266709339533631,-0.0028045062406082464,-0.005903251342782034,-0.005641395697623564,-0.007908608548429747,-0.007390482953911731,0.02659649705416111,0.0265986862754204,-0.02029850450257867,-0.020293374862916973,-0.021566495250208314,-0.0070063522694172415,0.0019577710257272637,-0.0033527885092269048,-0.003308928538325734,-0.008617366969491634,0.0007300850628187282,0.002659799135136912,0.004918151832765986,-0.004371185115153877,,-0.006252363669518775,0.005162714074219575,-0.0009792238931489912,0.014971547445280554,-0.006061386023939077,-0.007993844972774859,0.0040920388391621505,0.006534091401202571,0.006248100312159633,0.00823182092629701,0.0027749976358297187,0.0020312704401878583,0.0007535905188617436,-0.002116217757439673,-0.0031843408261686087,-0.0034407146720546273,-0.004663530256113647,0.01307930276196691,0.010508843772592466,0.007263269612666216,-0.004192903315241032,-0.005831945449965518,-0.0010313624489792868,-0.00937820333440665,-0.0006727630357834584,-0.0005642408944757988,-0.0027302496781854,0.006816792455051896,0.005522857214590371,0.009088151726413161,-0.006330272768689481,0.01699642249966621,-0.0003285766333233928,0.002022029586297005,-0.000743505657020541,-0.00014137354561021893,-0.01003880216054927,-0.006562017380490746,-0.009404251592056745,-0.012784680712482354,-0.003055922342064549,-0.0026638921805072838,-0.006107707205638646,-0.006181527947658419,-0.002761822855198196,-0.0008805493675380868,-0.00026587103485249414,0.0015985019672916734,-0.004322820787320105,-0.004784294835945811,-0.007064147973814854,-0.003358359530690508,-0.0036926290219785824,-0.005763795864447956,-0.002894783136617709,-0.005847869485647074,-0.00029674277140598066,-0.014478630693450149,-0.22842164736697873,-0.22842164736697873,0.10563001948244133,-0.017992203751078052,-0.02342954715237558,0.006955641379556287,0.04572925487687896,-0.016405139223841857,0.7841108713672791,1.0,-0.1491403296575558,,0.013051037835810022,,0.0005783042430749954,-0.001253031412000166,0.005293235736108518,-0.0033293791975573662,0.00043442266773397576,-0.00034928474577526034,0.0009747933547078996,-0.005455520836946304,-0.005344331125020598,-0.004576589828850954,-0.006533945325375943,0.004118375470019502,-0.0022862790671157995,-0.005031522306613913,-0.0020272307366779583,-0.0032902445392762533,0.0019124615107565391,-0.0022090168497272363,-0.0035835606840371546,-0.00603846137806309,-0.0005881797195338276
sec_app_mths_since_last_major_derog,0.011253312616289377,,0.013866790220254938,0.01386689441457549,0.013864215812025621,-0.013959925974619609,0.009116836148373367,0.0021667566074641174,0.032161728830488484,-0.017731567385319225,-3.1550972345214234e-05,-2.971634793891088e-05,-0.007301099885709105,0.027268055274670047,0.0008161037350098879,0.0025163913932677784,-0.0008032541111126615,0.005634450547917392,0.010242187644598446,0.00790623851654839,0.019583666500755357,0.01957887621234131,-0.0005665865486483168,-0.0005659439022583301,0.0005050828888052785,-0.0025702612728580173,-0.010565538500792874,-0.003637322418170282,-0.002796904878240317,0.004067509170618587,0.007005283391202035,0.004256737185475269,-0.0030741676713249137,0.04566927123853634,,0.026149846341662897,0.020349059925565568,0.0024519330166403834,-0.012208145568788135,0.02036654639331249,-0.0028693472237980274,0.005584845789982195,0.003632901406024568,0.0069774204091771755,-0.0015512614052449966,0.013605392693234387,-0.0028119669375882886,-0.007628622692544255,-0.005137024521942336,0.006168666931319766,0.00806815961897767,0.0033155721618332384,0.0019366000023398563,0.009183390012053384,0.0005497914801968197,0.0016265233563674784,0.019491807263571973,-0.0005134226583562805,0.009162409325968561,-0.005982207952292517,-0.0021509172262379607,0.009293835838017827,-0.0009050787355392778,-0.0010890178580400336,-0.004007544852914854,0.015274709569877643,-0.004900955819595696,0.02185698679010773,0.005502631913402831,0.0227603248869137,0.010222426729777995,0.00202525082590719,0.0019085744507160492,-0.00010206943394000046,-0.001571599690664762,0.01101320929429514,-0.0016069354475168017,-0.001899798723860546,0.0020983836001493266,0.0026131286999750225,-0.00024907096707835755,0.0033603084512473496,-0.019199002828001077,-0.0021101586288701933,-0.003201566789293651,0.006881099992939482,-0.0005545649282906556,-0.0006417283422833144,0.018632125147447023,0.011635414176210852,0.002300144743981564,0.012260089452823114,0.04454136579079245,0.17835170118301943,0.17835170118301943,0.02781339839514282,0.07028319716666334,0.043111570189704455,-0.010102838329531925,-0.01826350945367753,0.03431254362134703,-0.18679851271681194,-0.1491403296575558,1.0,,-0.005262556690767413,,-0.002588864052286203,-0.003766507722803725,-0.005108474705258329,-0.0053340634970863105,0.0019619135183384377,-0.0017731615684899585,0.0036684308707508714,-0.0015431410218043633,-0.0015116900548290831,-0.0012945278216231395,-0.0018481826698444894,-0.00019771652470691124,0.0032221762330006684,-0.0014232093883460822,-0.0005734196612800991,-0.0009306739855044972,0.0005409561979644506,-0.0006248394279026731,-0.0010136409814828508,-0.0017080307709515376,-0.008681196534715248
deferral_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardship_amount,0.011468511180722365,,0.05315974057432065,0.053159937698490284,0.05316786942855404,0.05021352964003024,0.056931169788897305,0.006328800271190389,0.00917635213189165,0.0028939225727986667,-0.0067994092525867425,-0.006799326624167901,-4.74960145313728e-05,-0.005609996861135866,0.001760936778391261,0.0074274466436475796,-0.0035078086336687055,0.007572621774094555,0.005926839934243232,0.007648965206311258,0.029914180622362053,0.029911230249945638,0.024020883210446563,0.024027965537850117,0.004529345136978367,0.06882210758703772,0.06734709432434664,0.01949133306174524,0.016833889662500816,-0.0009603664101101544,-0.018948608900769142,-0.014330617678380259,0.009949298587675494,-0.003479956735874522,,0.004980613463879085,0.006646936960289902,-0.0017010103838517904,-0.001985894620360834,0.009328261707234947,-0.0008443533282318142,0.01142795867284923,0.014500557907708657,0.015970249070526975,-0.004847053049998644,0.013758276102637837,0.004800181144174283,-0.0010059789379270882,0.004466869072853021,0.005822505626698679,0.01165262519310172,0.004665914625946575,0.01411189981481581,0.015154600518855268,0.009930083870420825,0.007650782666653799,0.004536060843507072,-0.0019398758674927384,0.006008654463237994,-0.0015490867097646154,-0.00032697486903305353,0.004504027429329007,0.0008907308638863848,-0.0036658403388007813,-0.0053789232936842565,0.00048652766117866466,-0.0031149285227345036,-0.0036613572146175014,-0.0038504853641843136,-0.0034094491606814384,-0.0005356086773632822,0.0029918629285468276,0.004024955995221323,0.0029162731561779257,-0.00011935145070177313,0.010222503596666694,0.003585743610516876,0.0016028077482384507,0.004844186263630186,0.0073768719950351,0.00291986889106579,-0.0016182578473260376,0.0025808093731572185,0.003221398937111841,0.0007463437319380125,0.010221229745677584,-0.0036276788390567634,-0.0009070430594020589,0.00838475622182927,0.015934270797601152,0.002716224936469444,0.015285896164296342,0.006751557566631764,-0.008614487489245204,-0.008614487489245204,0.0038239244333793643,0.0020437453085328174,0.004314458005155425,0.0004117336417994428,0.00698136556039289,0.00029586824509163977,-0.0004514657443793456,0.013051037835810022,-0.005262556690767413,,1.0,,0.037370190706800886,0.8347021756393408,0.8780014212554479,0.48771502763929125,0.01107465164397223,0.00024358198847276586,0.004593469229296993,-0.002919855964032825,-0.0028479478587799456,-0.0023936087326292613,-0.003523979044833278,-0.0019318820460383888,0.0023891504044196285,-0.0027326115027629014,-0.001115501399136439,-0.0018104857629962974,0.0010523486312858875,-0.0012155307938083136,-0.0019718855306449868,-0.0032224484333513827,0.03696208463589043
hardship_length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardship_dpd,-0.0004984072476366947,,0.00566437360916467,0.00566433254123174,0.005661227480119318,0.0037499631615684342,0.006068169562873606,-0.0011735899788729801,0.003024957715767611,-0.003164083777718886,-0.0010347125990352824,-0.0010346556196401831,-0.0005090498337813944,0.0001515100353717857,0.0006222389802380019,-0.0017119935972922326,-0.0009222087875345416,0.0027626863650463927,0.0037622036577539364,-0.000819631056158416,0.0019593604373658808,0.001959266979736928,0.0004044682578527552,0.00040395421703780433,-0.0017183331096727384,0.0047260630324212185,0.06943064356906706,0.006259910822470803,0.006210583000423191,-0.0024699716582899213,-0.007602648876209676,-0.008657248831946185,-0.009716162847303015,0.0027735809455982983,,-0.000509734382465867,-0.0015134717333546788,-0.006300383874768911,0.0006369979245951035,-0.0019156477251167068,-0.002413835637120096,0.002053522609392091,-0.0008891030895144067,-0.005620352566492178,0.0031419734861764777,-0.0006929198848613298,-0.004124974378724032,-0.000588044864357685,-0.0057446163603651875,0.0014125837181927644,-4.323337550681021e-05,0.002457454984552875,-0.004019667806127624,0.0030520435777154666,-0.0019637904908576522,-0.004749726821435085,-0.003841413817027325,0.001466617779283526,0.0027360042802074902,0.000828994484254708,-4.2650371512663305e-05,0.000998096032273323,3.0026222890090408e-05,0.005379435245626463,0.004597552506847679,-0.000789935219652428,-0.0010055947443819585,-0.0004715481560053929,4.693736600498178e-05,0.0022266601942076197,-0.0015470620810649999,0.0011770553836918784,-0.0009790044387614904,-0.0007857533420424682,0.00042704612752373944,-0.00018773055512837138,-0.0019285149860035747,-0.001069385407004286,-0.0011497269246041341,-0.0016602653253512904,-0.007539819722093046,-0.0006195432678275229,0.0006764948017950162,0.0008899753153524919,0.0005854516355571821,0.002814696367030965,-0.0031280379453151033,0.00025964294588131585,-0.002141910617732825,0.003664457006947785,0.0035382831604106133,0.0022615405561487918,-0.0021984552480145752,-0.004425513942613342,-0.004425513942613342,2.9362442304172395e-05,-0.001767622010234046,-0.0021276728649964674,-0.0033655647693437538,6.409298773411329e-05,0.003075477267192866,0.0015180099488738808,0.0005783042430749954,-0.002588864052286203,,0.037370190706800886,,1.0,0.039816121944426644,0.0148693921732576,0.029126563798324775,0.004945299275416783,0.0007476656265315246,-0.00048278664752030736,0.0015680202002128372,0.001686167458775833,0.0019913802953413144,0.0015518365196860986,-0.009332673344680992,-0.001886681369470617,0.0009656931825258221,0.0002133404463029386,0.0003462567066270273,-0.0002012624339500574,0.00023247114010502076,0.0003771245284784939,0.001849421686848732,0.015161541527423852
orig_projected_additional_accrued_interest,0.010182061111586533,,0.04672572460133833,0.04672589451870325,0.046727479122614,0.04093029841306452,0.05112689025115782,0.0038102400905837166,0.003590434942329538,0.0038657461795775787,-0.005043037549805684,-0.005042991938512819,-0.003712167812248721,-0.006663487104115227,0.003733824887130034,0.004400071875224135,-0.0029731837524238107,0.006153635808019326,0.005742664431235997,0.006053940194186105,0.03497415445626469,0.03496920639421806,0.025533231956311055,0.025536722028613523,0.008893873469295401,0.06331582480334104,0.06803428875695651,0.010882310018483768,0.007234599254878163,0.0020254264661838813,-0.01344360103616524,-0.01066724093587384,0.003623020322640613,-0.00021102859650692666,,0.005483680533663836,0.0014243101244080176,-0.0017483843280114918,-0.001820583232651773,0.009524059267524077,-0.0023952533768350553,0.009763018551202473,0.015504760471528597,0.01396928222781008,-0.005069246444845384,0.012743006237981459,0.002602930864049163,-0.004517429695067009,0.002031667131712945,0.005571968075800636,0.00834145831459424,0.0023386377240693064,0.008943437014301734,0.00944168295615428,0.008541976888939873,0.005316101404883645,0.006436961288882932,-0.0024904744809282064,0.007800812191427774,-0.0012934313659628829,-0.00027500510889934526,0.003582654613456261,-0.0009539857713537287,-0.0014965109378813114,-0.003126947054181424,0.002006960971217074,-0.003141117610238819,-0.0011962774688268163,-0.0011427622548789297,-0.002011458684949519,-0.0007434573444965718,0.0014134366915554784,0.002458837559685893,-0.000572764096254178,-0.001062997409972155,0.007395800380471183,0.001305912181500919,0.0013016400457348037,0.0031737662093060757,0.004390953251807459,-0.0004181023744902145,6.701264308044693e-05,0.0026816321826031737,0.0010142146679954327,0.0005198509910669579,0.01196893598985935,-0.0034473608043423037,-0.00034950296344347286,0.008215016760792736,0.013370974451139082,0.0016191893226054153,0.013281354919693114,0.0039445088635795215,-0.00515719480405733,-0.00515719480405733,0.004153137274718209,0.0037876645374421655,0.005786751444682696,0.0039504006306303446,0.007120672256832451,0.0024602880515293135,-0.00035074689895540695,-0.001253031412000166,-0.003766507722803725,,0.8347021756393408,,0.039816121944426644,1.0,0.762409849498127,0.4527883792485971,0.007514118751828125,-0.00042645087318680274,0.0017272486631457148,-0.00245644923941466,-0.0023861553206645045,-0.0019695967425345426,-0.0029859819981818973,-0.0018617171252805216,0.0022249014446481027,-0.002330284696760596,-0.0009625695229502903,-0.0015622736273967108,0.0009080748090300845,-0.0010488851894163449,-0.0017015459738679763,-0.0027035857536265636,0.022672510370787827
hardship_payoff_balance_amount,0.013277053635729967,,0.06310206929197815,0.0631022306787407,0.06310214240140849,0.023037662374257292,0.0640067884512681,0.013020923541039323,-0.00012685886130422543,0.00423771293121293,0.0014449393994662245,0.001444785919826038,-0.003725870633302641,-0.00769528838132801,0.004294512253925952,0.007075027433597045,-0.006346023456608291,0.010558459389208012,0.0006021959473601525,0.009762089416352891,0.036513234369549286,0.03650643814406186,0.027073497406283127,0.027076177172180704,0.011646358547474034,0.05755508421269176,0.06031363992507732,0.02102344771326798,0.019302787193857127,0.0015465283771485775,-0.013057529309690017,-0.009748096798095133,0.017056050049729952,-0.004079439145703125,,0.007714097315206689,0.0029488784960452997,-0.003137939757438945,-0.0017187038045281247,0.01563935373017896,-0.004572220218945094,0.006347772159181024,0.009355977415960583,0.009193778512655827,-0.0030156753948034267,0.012426328830929827,-0.0038876127321831873,-0.004342622461426902,0.001611115280124704,0.010720260126149893,0.0019568388756487248,0.011400739014644425,0.015154206374478982,0.011503802217782244,0.009992661253524675,0.001987048854133505,0.009313497979762417,0.006025112016904876,0.0009529257912984046,-0.001847331759394729,-0.00027162657484973744,0.0051393333690914434,0.006139607113112783,-0.0023933983304770118,-0.0012053139170995787,0.0069202196878247425,-0.0007461563225195546,-0.003532359786760936,-0.0032108955815163807,-0.004714710805262847,-0.0003498239600374387,0.005658101535819032,0.004086469796681527,0.007167363783994752,0.004998629355690826,0.008080810311899196,0.005736154957112455,0.005299122914380554,0.005181015493674298,0.007017260555605638,0.0012484022661059084,-0.0021233870593173757,0.0032642641093405295,-0.0024854222796919056,0.0005353769824323189,0.00453953573278932,-0.005966017889659097,-0.0021204678553709906,0.015894211436692115,0.016596611213803056,0.011117393907647405,0.016210843325574535,0.005632073070127301,-0.006604442258011368,-0.006604442258011368,0.0034431988190235293,0.0022101605754798474,0.004832795379421103,0.0035172934085088985,0.006741660836259275,0.0020189781562521244,3.809286419951392e-05,0.005293235736108518,-0.005108474705258329,,0.8780014212554479,,0.0148693921732576,0.762409849498127,1.0,0.5499425868963438,0.009742824725710498,-0.0004064027291995485,0.0039130272604533285,-0.0026032960331653357,-0.002563164788456102,-0.002242097515650398,-0.003089817610464302,-0.0007920636396576138,0.003686346725051261,-0.00235959324900645,-0.0009355595873327534,-0.0015184358483206596,0.000882594008378844,-0.0010194532151425227,-0.0016538001787765046,-0.0028912717797068017,0.028421808120539724
hardship_last_payment_amount,0.005528426645239954,,0.03796780563363006,0.037968035105637385,0.037985813953820315,0.01961663019391631,0.03990955740519568,0.005306637325563594,-0.002316572153912594,0.005571732505522485,-0.005076228327804387,-0.005076217470648201,0.002491523911633385,-0.005954102059912627,-0.0010324482313181563,0.0011922699653049468,0.0025343042228733073,0.003831973982497674,0.001457290325662443,0.0035153986395689667,0.021384993607861575,0.021385297166948,0.019495383127603513,0.019514421227007236,0.006189792822200113,0.047393865673425975,0.07546187836002123,0.017714462009780853,0.01710554031566407,-0.004586533761564319,-0.020809756581123353,-0.01490278097506923,0.006811343259777171,-0.004510456557933731,,0.004381994298239791,0.0011639709642369451,0.004389398380543487,-0.0006849681569852555,0.0024639625911783984,-0.002129161545651938,0.0006928305779799861,0.010264294228064609,0.007537542522205674,-0.0031559577819859075,0.002536060194094634,-0.0030069855798763616,0.0005670298435956596,0.0038186999288032284,0.004838188088047345,-0.0013875333579742469,0.004700253193817689,0.012196298706335661,0.004477050823599161,0.011202296079709474,0.005618315424414136,0.0013036662396351665,0.002073105554160753,0.003936653101018419,0.00019844139298815045,-0.0002003835588240877,0.0002985103833611424,0.003026756068071311,-0.002701553271939157,-0.0030277906415537487,0.0038519465584522876,-0.001729645725579329,-0.0014897692314472083,-0.0031742623401730726,-0.002207001985141813,0.002715781805392986,0.003663043085853324,0.003871868392515462,0.003907683451082124,0.0020555393472622002,0.0031208656916711726,0.0017932164359735266,0.0013656506843537845,0.0038485198995587334,0.0008920297203308225,0.005652187747950748,0.004816437791044545,0.00523853636340424,0.005360477171561882,-0.0040349167664752005,0.008121953655067378,0.0015937950733201378,0.0007946600979578449,0.002736144970163434,0.0071127421236794695,0.005234925739708992,0.0070303057953778735,0.0025265709272256024,-0.005595457375514692,-0.005595457375514692,0.0017575768147421811,-0.0011506638699960844,0.0016631117983684517,0.0061981416232046276,0.004973741443275979,-0.0018967923857278735,-0.00020068826807796225,-0.0033293791975573662,-0.0053340634970863105,,0.48771502763929125,,0.029126563798324775,0.4527883792485971,0.5499425868963438,1.0,0.015242110328500301,0.001890919845476701,0.005075666917302278,-0.0031929709679889584,-0.0030934120954754017,-0.002523268196441837,-0.0038990664040508133,0.0003417005945216744,0.0023145990236686383,-0.0030551886012064053,-0.001271326029947201,-0.0020633929093479813,0.0011993514383475022,-0.0013853285523147854,-0.002247338645317506,-0.0035079959143961485,0.0357019423929833
settlement_amount,-0.006705295052064711,,0.09762165935849297,0.09762198654460902,0.09760102283176612,0.0497251940341267,0.09396085533023327,0.01909138029122403,0.008322783544870855,0.003129832470347738,-0.0038068400351955467,-0.003806937231945063,0.0038937873614204636,0.0005900713475137555,0.0003325063760377492,0.02279805548972408,-0.0022937832818914206,0.025765527079704746,0.010888163278383047,0.029826356142181886,-0.015452454813952023,-0.015450134634008112,0.04241132863749817,0.042407374328324345,-0.005969124950535726,0.07162115146873436,0.039974595708840266,0.35907908269774064,0.37069913625855394,-0.010517826177681848,-0.02339458639731932,-0.013431971061444009,0.0014151902264588592,-0.0016175645242011171,,-0.002659786404805355,0.0018139160692511008,0.002251105646581006,-0.0014031119590906548,0.021686957597789765,0.0008258810641965603,0.0018042330475145061,0.0025772902812907826,0.009946521696865634,-0.009216773242516765,0.008819875802221174,0.0032995446391202356,-0.0007381097728702061,0.0051941101208613895,0.008583204464498949,0.003164243152188164,0.023275694663172843,0.0026893666665863385,0.003895791292541316,0.00548943235819524,0.016107213923027913,0.011011071626976307,0.007025123849519512,0.008973406857963368,0.00029978866734245565,-0.0005309441517812349,0.012669865279351556,0.008119772385350998,-0.0039532069534734355,-0.005392879166419332,0.017847413020529054,-0.004153706952624465,0.0004479181634843676,-0.006273966145418524,-0.0007962841135667496,0.0026699317784864706,0.020331743011060933,0.017746115242764034,0.019322164999110897,0.022372090710630427,0.01551236981587725,0.020896315460062608,0.02541990442167742,0.01775118631018271,0.022751300155587018,-0.0018185469189669226,0.005477105202160889,-0.0028589578723097584,0.007148691240201793,0.002216925990512694,0.004739592806807095,-0.006878209482940858,0.0010744735301887532,0.02235824728424394,0.030380380846443556,0.0204569565811525,0.025990913974876056,-0.001849834020082218,-0.0011918099798970034,-0.0011918099798970034,-0.0009391176592208754,-0.001191571960591002,-0.0037213115992354127,0.004194069541904407,-0.0028414732980287095,-0.0033865660037160922,-0.0006562824325280597,0.00043442266773397576,0.0019619135183384377,,0.01107465164397223,,0.004945299275416783,0.007514118751828125,0.009742824725710498,0.015242110328500301,1.0,0.27726795560000367,0.20197135329144458,-0.0031776983255872478,-0.0030741444928781584,-0.0013431832893102157,-0.003100195640607826,0.0020566133933073287,0.0015404592255807187,-0.001190143643769771,-0.002422895689129953,-0.0013051447247443074,-0.0001938964052450162,-0.0032795781421733105,-0.0006766669274700039,-0.0031190099809838097,0.08040530438972017
settlement_percentage,-0.007943787907634628,,-0.003676019648444759,-0.003675479185317856,-0.0036875820360727286,0.02232133158898209,-0.0009952442678698578,-0.006586020933531339,0.006955814069748579,0.008398069164506566,-0.016807915011132546,-0.016807725918791424,0.006782287072355032,-0.002437325236055112,-0.002728030051846885,0.007184438601828903,0.00685167199436686,-0.008449217456908034,0.0010957401595494448,0.008621375829076251,-0.025100086293660808,-0.02509662002075683,-0.007980254593645004,-0.007995261158918179,-0.026036615096255333,0.005855129524338614,0.051398499920890704,0.15737108652787443,0.1631210523753515,-0.023287306013726392,-0.06579701797326896,-0.050571146027345346,0.00024967659028035606,-3.492463149068459e-06,,-0.0036036397191815134,0.003925320195623017,-0.0021775495224406437,-0.00105107130547211,-0.0095327438016404,0.01059806365786761,0.0037124424810128166,0.004992125644987656,0.008394293148091071,-0.0021050649600573867,-0.0003307312192947864,0.008619915813228499,0.01026955849463368,0.011242939543536735,-0.005825016772306667,0.005430442588042427,-0.009654324255877271,0.001318407251021756,-0.001960379517895064,0.002820611991237434,0.0193289705709418,-0.010086361079289603,-0.006773046078442475,0.004760031551669733,0.003102567416602579,-0.0007549126548435238,-0.005679801054798301,-0.000512127383146778,-0.014985822767405562,-0.012334039069708785,-0.005427673388098381,-0.013800467528913172,0.0031642991160188267,-0.005503128269979233,-0.0033919286904710196,0.003813534117241934,0.003078021065765719,0.008233523155844136,0.0002464553065643738,0.0035519412739608044,0.005922491874983144,0.006731747734155056,0.009224791188046982,0.008268985645927642,0.007048938110766684,-0.0012545604376627245,-0.0013637892951231373,0.0024107049085912644,0.01664757384737888,-0.005413010245439146,0.0076959598106350275,0.004480759993244241,0.003668943203917062,-0.010720878789718325,-0.0007099962059480757,-0.008429908229469502,0.0016871508648717657,-0.003644063500553181,-0.002962986699484556,-0.002962986699484556,-0.004145539651827993,-0.0018284592503612523,-0.0031267694355640494,0.0033816268808971018,-0.0020401969970022045,-0.0019926648597666163,-0.001017904561441638,-0.00034928474577526034,-0.0017731615684899585,,0.00024358198847276586,,0.0007476656265315246,-0.00042645087318680274,-0.0004064027291995485,0.001890919845476701,0.27726795560000367,1.0,0.04667254504540553,-0.006689418180873231,-0.006753142733873402,-0.0061451396766848765,-0.006582558915164116,0.002957615733403476,-0.0004932545475747263,-0.005343852502126649,-0.008188183901166948,-0.003130043013691453,-0.0018639971135663682,-0.008381856140866546,-0.0027221750573727566,-0.006533392318162094,0.12450873986954927
settlement_term,0.037310065233781456,,0.025333563033912522,0.025333413752652835,0.025337024850327194,0.004783317208256253,0.0226228037132048,0.006413668407264059,0.0016633687930271489,-0.0007450736288830629,0.004343585194622902,0.004343539073420843,-0.01225494727143738,0.0024048220014340756,-0.0016709584144099202,0.007869179180475087,0.0045326133428047945,0.0037494577731760946,-0.0075071378709505605,0.0019109995882829153,0.008413323906377395,0.00841260076068505,0.0029287503614441068,0.002936899326750992,0.009233607993963926,0.017064517511668216,-0.009558573202167513,-0.12100002889397762,-0.12407045065771785,0.00586738696153508,0.005403529836676475,0.00482084256033912,0.0049286431592447,-0.0014216534063352534,,0.0004634383137792531,-0.00031978709955669755,0.004605530978840923,0.0015663983939166756,0.006952046877787561,-0.0015222743737343292,0.006500416273920475,0.014920297239688653,0.011737124275558394,0.0024358521344209714,0.006373876328602518,0.0009722736055834215,0.00525208118407094,0.008809205711199294,0.0035395870121787457,0.0012853828929579125,0.00820996336718355,0.01711479227188008,0.012266578884292272,0.014675507804495485,0.0030120837666038343,0.0031164237864326583,0.009037407409713972,-0.009225466608935336,0.0017784813355083227,0.0002974285676435363,-0.003469255428880871,0.001312834547673959,0.0030725351985242456,0.0009411659813339508,0.002390997288356143,0.0014847499908433323,0.0017679629722970166,-0.0011870785269199426,0.005568194382933622,0.003008985630376689,0.008202004400712426,0.0035232547022167053,0.009967856161003048,0.00046209180696604057,0.0022198844060085567,0.007060698135869746,0.0007600233291396112,0.0026176127227569147,0.007943936683115282,0.003994656539823511,0.00045323356891205266,-0.0020885920686681838,-0.0004871260489577494,-0.0007132379681240517,-0.008584192191028007,0.006271453367166786,0.000168966234939688,0.008223515659114151,0.007949464186346945,0.0087229603800136,0.009318261881870498,0.0012458869046421733,0.0019957669301341337,0.0019957669301341337,0.0031694846557455076,0.0010984340786740626,0.0001364507941481708,0.0005538259948808417,-8.02724575581355e-05,-0.00025066879018056796,0.0002713979371377446,0.0009747933547078996,0.0036684308707508714,,0.004593469229296993,,-0.00048278664752030736,0.0017272486631457148,0.0039130272604533285,0.005075666917302278,0.20197135329144458,0.04667254504540553,1.0,-0.018256885885601763,-0.01761025556591448,-0.016047794048481293,-0.02578665848151638,0.0027866109930620737,0.00043597902638717177,-0.018043913478673346,-0.008175014317476808,-0.015334199085686855,0.009662043733247803,-0.006596395287950631,-0.012003040633441537,-0.022622172831833206,-0.033018636055493704
